filename,ItemName,CellMin,CellMean,CellSD,ExtracellularBackground,RawMitoMean,MitoVolume_um3,RawMitoSD,MitoMeanCorr,CellMeanCorr,MitoLoc,MitoThresh,Temp
PSY106 clump 25C 01 m-25.csv,PSY106 clump 25C,282.86,653.41,155.52,536.74,1023.1866112974219,3.8168,229.24217564451897,486.4466112974219,116.66999999999996,4.169423256170584,-25,25
PSY106 clump 25C 01 m-35.csv,PSY106 clump 25C,282.86,653.41,155.52,536.74,1016.9466781135529,4.368,230.2449565018315,480.2066781135529,116.66999999999996,4.115939642697807,-35,25
PSY106 clump 25C 01 m-50.csv,PSY106 clump 25C,282.86,653.41,155.52,536.74,1000.6169295982307,5.426,231.95526354589015,463.87692959823073,116.66999999999996,3.9759743687171585,-50,25
PSY106 clump 25C 02 m-25.csv,PSY106 clump 25C,199.42,685.23,213.46,536.74,994.9006395520188,3.393,219.18477453580903,458.1606395520188,148.49,3.0854646073945635,-25,25
PSY106 clump 25C 02 m-35.csv,PSY106 clump 25C,199.42,685.23,213.46,536.74,988.1919517205959,3.894,220.17250898818696,451.45195172059584,148.49,3.040285215978152,-35,25
PSY106 clump 25C 02 m-50.csv,PSY106 clump 25C,199.42,685.23,213.46,536.74,974.8489011857707,5.06,227.2666837944664,438.1089011857707,148.49,2.9504269727642987,-50,25
PSY106 clump 25C 03 m-25.csv,PSY106 clump 25C,269.39,697.43,216.45,536.74,1084.812752342704,3.735,511.03099330655965,548.072752342704,160.68999999999994,3.410745860617986,-25,25
PSY106 clump 25C 03 m-35.csv,PSY106 clump 25C,269.39,697.43,216.45,536.74,1072.3115522107246,4.252,514.1817591721543,535.5715522107246,160.68999999999994,3.3329488593610352,-35,25
PSY106 clump 25C 03 m-50.csv,PSY106 clump 25C,269.39,697.43,216.45,536.74,1051.7420290408866,5.234,509.885777607948,515.0020290408866,160.68999999999994,3.2049413718394844,-50,25
PSY106 clump 25C 04 m-25.csv,PSY106 clump 25C,218.03,707.97,210.51,536.74,1063.7229578087033,4.527,228.79032471835652,526.9829578087033,171.23000000000002,3.0776321778234146,-25,25
PSY106 clump 25C 04 m-35.csv,PSY106 clump 25C,218.03,707.97,210.51,536.74,1055.0936050759472,5.201,241.60048644491445,518.3536050759471,171.23000000000002,3.0272359112068394,-35,25
PSY106 clump 25C 04 m-50.csv,PSY106 clump 25C,218.03,707.97,210.51,536.74,1042.7630411124546,6.616,238.92519347037484,506.0230411124546,171.23000000000002,2.9552242078634268,-50,25
PSY106 clump 25C 10 01 m-25.csv,PSY106 clump 25C 10,276.4,689.24,181.83,533.4,1004.5082383252818,3.105,195.7065507246377,471.10823832528183,155.84000000000003,3.0230251432577115,-25,25
PSY106 clump 25C 10 01 m-35.csv,PSY106 clump 25C 10,276.4,689.24,181.83,533.4,999.299406755606,3.523,193.6691257451036,465.89940675560604,155.84000000000003,2.989600916039566,-35,25
PSY106 clump 25C 10 01 m-50.csv,PSY106 clump 25C 10,276.4,689.24,181.83,533.4,994.0899555139313,4.271,196.70667759306954,460.6899555139313,155.84000000000003,2.9561727124867248,-50,25
PSY106 clump 25C 10 02 m-25.csv,PSY106 clump 25C 10,298.46,669.2,158.08,533.4,942.3339546928698,4.1318,210.77304516191487,408.93395469286986,135.80000000000007,3.011295689932766,-25,25
PSY106 clump 25C 10 02 m-35.csv,PSY106 clump 25C 10,298.46,669.2,158.08,533.4,937.5917343015805,4.682,212.0892033319094,404.1917343015805,135.80000000000007,2.9763750684947,-35,25
PSY106 clump 25C 10 02 m-50.csv,PSY106 clump 25C 10,298.46,669.2,158.08,533.4,924.7190694853579,5.771,211.9215820481719,391.3190694853579,135.80000000000007,2.881583722278039,-50,25
PSY106 clump 25C 10 03 m-25.csv,PSY106 clump 25C 10,300.58,685.52,164.97,533.4,899.5500008457017,2.3649,190.0712554442048,366.1500008457017,152.12,2.406981336087968,-25,25
PSY106 clump 25C 10 03 m-35.csv,PSY106 clump 25C 10,300.58,685.52,164.97,533.4,895.5683228897899,2.713,190.7265020272761,362.1683228897899,152.12,2.3808067505245196,-35,25
PSY106 clump 25C 10 03 m-50.csv,PSY106 clump 25C 10,300.58,685.52,164.97,533.4,889.6530903790087,3.43,194.31560349854226,356.25309037900877,152.12,2.341921446088672,-50,25
PSY106 clump 25C 10 04 m-25.csv,PSY106 clump 25C 10,265.64,671.69,164.35,533.4,953.695992243051,3.0940000000000003,211.98259857789267,420.29599224305105,138.29000000000008,3.039236331210144,-25,25
PSY106 clump 25C 10 04 m-35.csv,PSY106 clump 25C 10,265.64,671.69,164.35,533.4,944.4300736335317,3.5309999999999997,210.0372982158029,411.03007363353174,138.29000000000008,2.972232797986344,-35,25
PSY106 clump 25C 10 04 m-50.csv,PSY106 clump 25C 10,265.64,671.69,164.35,533.4,932.5452378720412,4.267,211.03850011717833,399.1452378720412,138.29000000000008,2.886291401200672,-50,25
PSY106 clump 25C 11 01 m-25.csv,PSY106 clump 25C 11,238.66,659.4,171.88,531.31,1081.7204647772128,2.8121,234.81482735322356,550.4104647772128,128.09000000000003,4.297060385488428,-25,25
PSY106 clump 25C 11 01 m-35.csv,PSY106 clump 25C 11,238.66,659.4,171.88,531.31,1067.8213642748092,3.275,232.73822717557252,536.5113642748092,128.09000000000003,4.1885499592068784,-35,25
PSY106 clump 25C 11 01 m-50.csv,PSY106 clump 25C 11,238.66,659.4,171.88,531.31,1046.2814159907302,4.3149999999999995,250.29899884125146,514.9714159907303,128.09000000000003,4.020387352570303,-50,25
PSY106 clump 25C 11 02 m-25.csv,PSY106 clump 25C 11,258.99,666.01,230.93,531.31,1045.1108652246257,2.404,278.40539101497507,513.8008652246258,134.70000000000005,3.8144087989949935,-25,25
PSY106 clump 25C 11 02 m-35.csv,PSY106 clump 25C 11,258.99,666.01,230.93,531.31,1032.9156626506024,2.739,275.9288645491055,501.6056626506024,134.70000000000005,3.7238727739465647,-35,25
PSY106 clump 25C 11 02 m-50.csv,PSY106 clump 25C 11,258.99,666.01,230.93,531.31,1021.367770024272,3.296,300.0874817961165,490.05777002427203,134.70000000000005,3.638142316438544,-50,25
PSY106 clump 25C 11 03 m-25.csv,PSY106 clump 25C 11,247.45,668.44,170.72,531.31,952.6157738078571,3.5713,228.6078568028449,421.3057738078571,137.1300000000001,3.0723092963454883,-25,25
PSY106 clump 25C 11 03 m-35.csv,PSY106 clump 25C 11,247.45,668.44,170.72,531.31,947.340334181971,4.0457,231.74021454878022,416.03033418197106,137.1300000000001,3.0338389424777272,-35,25
PSY106 clump 25C 11 03 m-50.csv,PSY106 clump 25C 11,247.45,668.44,170.72,531.31,935.5027202072539,5.018,240.5917297728179,404.19272020725396,137.1300000000001,2.9475149143677797,-50,25
PSY106 clump 25C 11 04 m-25.csv,PSY106 clump 25C 11,223.99,698.64,209.88,531.31,1198.8152465570859,2.251,294.43892492225683,667.5052465570859,167.33000000000004,3.9891546438599517,-25,25
PSY106 clump 25C 11 04 m-35.csv,PSY106 clump 25C 11,223.99,698.64,209.88,531.31,1186.300911224091,2.557,297.1025694172859,654.990911224091,167.33000000000004,3.914366289512286,-35,25
PSY106 clump 25C 11 04 m-50.csv,PSY106 clump 25C 11,223.99,698.64,209.88,531.31,1165.1776996197718,3.1559999999999997,304.4680038022814,633.8676996197719,167.33000000000004,3.7881294425373317,-50,25
PSY106 clump 25C 11 05 m-25.csv,PSY106 clump 25C 11,247.95,671.75,185.28,531.31,972.5638432917488,2.7414,218.73363901656086,441.2538432917488,140.44000000000005,3.1419385025046185,-25,25
PSY106 clump 25C 11 05 m-35.csv,PSY106 clump 25C 11,247.95,671.75,185.28,531.31,966.4845971563981,3.165,220.21682464454977,435.17459715639814,140.44000000000005,3.0986513611250213,-35,25
PSY106 clump 25C 11 05 m-50.csv,PSY106 clump 25C 11,247.95,671.75,185.28,531.31,953.3766239425788,3.9010000000000002,222.96040246090743,422.0666239425789,140.44000000000005,3.005316319727846,-50,25
PSY106 clump 25C 11 06 m-25.csv,PSY106 clump 25C 11,229.89,644.63,167.3,531.31,1010.854922800231,2.9469,250.21806169194744,479.544922800231,113.32000000000005,4.23177658665929,-25,25
PSY106 clump 25C 11 06 m-35.csv,PSY106 clump 25C 11,229.89,644.63,167.3,531.31,1007.2856524917754,3.2828,247.765674424272,475.97565249177546,113.32000000000005,4.200279319553259,-35,25
PSY106 clump 25C 11 06 m-50.csv,PSY106 clump 25C 11,229.89,644.63,167.3,531.31,995.2294723986322,4.093999999999999,255.69092330239377,463.91947239863225,113.32000000000005,4.093888743369503,-50,25
PSY106 clump 25C 12 01 m-25.csv,PSY106 clump 25C 12,321.12,742.34,179.2,550.32,1023.6125526075024,6.558,154.01369319914608,473.29255260750233,192.01999999999998,2.4648086272654015,-25,25
PSY106 clump 25C 12 01 m-35.csv,PSY106 clump 25C 12,321.12,742.34,179.2,550.32,1020.717745819398,7.4750000000000005,156.2596575250836,470.397745819398,192.01999999999998,2.4497330789469745,-35,25
PSY106 clump 25C 12 01 m-50.csv,PSY106 clump 25C 12,321.12,742.34,179.2,550.32,1012.8108793324775,9.348,159.43665703893882,462.49087933247745,192.01999999999998,2.4085557719637407,-50,25
PSY106 clump 25C 12 02 m-25.csv,PSY106 clump 25C 12,361.14,698.27,155.84,550.32,927.3252332406549,3.237,122.24086808773555,377.0052332406549,147.94999999999993,2.54819353322511,-25,25
PSY106 clump 25C 12 02 m-35.csv,PSY106 clump 25C 12,361.14,698.27,155.84,550.32,924.7717982338775,3.737,123.63214878244581,374.4517982338774,147.94999999999993,2.53093476332462,-35,25
PSY106 clump 25C 12 02 m-50.csv,PSY106 clump 25C 12,361.14,698.27,155.84,550.32,919.2379958463134,4.815,127.25130425752853,368.9179958463134,147.94999999999993,2.493531570438077,-50,25
PSY106 clump 25C 12 03 m-25.csv,PSY106 clump 25C 12,358.01,706.52,186.07,550.32,985.1619812515834,3.947,162.97771978718012,434.8419812515833,156.19999999999993,2.783879521457001,-25,25
PSY106 clump 25C 12 03 m-35.csv,PSY106 clump 25C 12,358.01,706.52,186.07,550.32,981.7665949820787,4.464,167.83113799283154,431.44659498207864,156.19999999999993,2.762142093355178,-35,25
